Approximate vocal-track candidates from CLAP text/audio contrast
Database: C:\db\abstracted.sqlite
Tracks with CLAP embeddings: 61355
Threshold: top 5% score >= -0.033566
Selected: 3068
Score = max(vocal prompt similarity) - max(instrumental prompt similarity)

score	id	title	maest_top_labels	path
0.027582	33478	Clivill�s & Cole Feat. Deborah Cooper - A Deeper Love (Underground Club Mix)	House, Garage House, Euro House	M:/Volumes/Abstracted/30001-40000/Clivilles And Cole Feat Deborah Cooper A Deeper Love Underground.flac
0.027572	53923	Twerking Class Heroes - Vanakkam (Iorie Break Down)	Downtempo, Deep House, House	M:/Volumes/Avantgarde/MP3/Various Artists - BOOMBIA [2019]/03 - Twerking Class Heroes - Vanakkam (Iorie Break Down).mp3
0.027481	38023	Reboot - Caminando (2017 REMASTER)	Tech House, House, Bossanova	M:/Volumes/Abstracted/30001-40000/Reboot - Caminando (2017 REMASTER).wav
0.027389	20033	Shakelife - Like A Victory	House, Disco, Garage House	M:/Volumes/Abstracted/20001-30000/01 Shakelife Like A Victory.flac
0.027382	31887	ACA (YU) - Whateva	Speed Garage, House, UK Garage	M:/Volumes/Abstracted/30001-40000/ACA (YU) - Whateva (Ozzie Guven Remix).flac
0.027300	3705	Gojnea76 - You and I	Techno, House, Tech House	M:/Volumes/Abstracted/00001-10000/Gojnea76 - You and I.flac
0.027290	21602	Caserta - B2 Flowers VINYL ONLY	House, Deep House, Disco	M:/Volumes/Abstracted/20001-30000/Caserta - Flowers [God Hour].aiff
0.027278	45129	All Is Well - One One Twelve Sixteen	Downtempo, Ambient, Dub	M:/Volumes/Avantgarde/MP3/All Is Well - FRAGMENTS - EP [2018]/01 - All Is Well - One One Twelve Sixteen.mp3
0.027217	11929	DAKTIK - Circus of Delirium	Techno, Hard Techno, Acid	M:/Volumes/Abstracted/10001-20000/Circus of Delirium.flac
0.027066	50927	Santos - Fragment 007 'She'	Techno, Tech House, House	M:/Volumes/Avantgarde/MP3/Santos - BACK TO MY ROOTS, VOL. 1 [2020]/03 - Santos - Fragment 007 'She'.mp3
0.027059	21301	Stanislav Tolkachev - Blue Mood	Techno, Acid, Experimental	M:/Volumes/Abstracted/20001-30000/Blue Mood.flac
0.027021	50346	qqoma - Methadone (Ver2)	Techno, Industrial, Experimental	M:/Volumes/Avantgarde/MP3/qqoma - METHADONE [2019]/02 - qqoma - Methadone (Ver2).mp3
0.026926	46031	Buitrago - Draught	Techno, Hard Techno, Tech Trance	M:/Volumes/Avantgarde/MP3/Buitrago - SHADE [2021]/02 - Buitrago - Draught.mp3
0.026837	55333	Madame - Vela Pulsar	Techno, Hard Techno, Acid	M:/Volumes/Avantgarde/MP3/Various Artists - FALLING PHASE [2019]/03 - Madame - Vela Pulsar.mp3
0.026799	14269	Instinct (UK) - Resurrection	Drum n Bass, Dubstep, Breaks	M:/Volumes/Abstracted/10001-20000/Instinct (UK) - Resurrection.flac
0.026556	60269	Cj Jeff feat. Thomas Gandey - The Trip	Techno, Tech House, Progressive House	M:/Volumes/Avantgarde/MP3/Various Artists - THE TRIP [2020]/02 - Cj Jeff feat. Thomas Gandey - The Trip.mp3
0.026470	34493	EBTG vs. Soul Vision - Tracey In My Room (Lazy Dog Bootleg Vocal)	House, Deep House, Garage House	M:/Volumes/Abstracted/30001-40000/EBTG vs Soul Vision Tracey In My Room Lazy Dog Vocal.flac
0.026433	45748	Amelie Lens - Never The Same	Techno, Acid, Hard Techno	M:/Volumes/Avantgarde/MP3/Basiel - Amelie LENS/01 - Amelie Lens - Never The Same.mp3
0.026410	58734	Tuff City Kids & Jasnau - Scared (Whatever/Whatever Remix)	House, Italo-Disco, Electro	M:/Volumes/Avantgarde/MP3/Various Artists - REMIXES, VOL. 3 [2018]/06 - Tuff City Kids & Jasnau - Scared (Whatever Whatever Remix).mp3
0.026401	39998	Стас Экстаз - Минимал для пацанов	Bassline, House, Tech House	M:/Volumes/Abstracted/30001-40000/Стас Экстаз - Минимал для пацанов.wav
0.026375	14436	Jaden Thompson - Light A Fire (Original Mix)	Techno, Tech House, Minimal Techno	M:/Volumes/Abstracted/10001-20000/Jaden Thompson - Light A Fire (Original Mix).wav
0.026363	4531	John Junior - John Junior , Ralmm - Bloody Samaritan (Loud Choir)	Deep House, House, Downtempo	M:/Volumes/Abstracted/00001-10000/John Junior John Junior , Ralmm Bloody Samaritan Loud Choir.flac
0.026337	25310	Luxxury - Uh Huh! I Like It!	Disco, Nu-Disco, House	M:/Volumes/Abstracted/20001-30000/Luxxury - Uh Huh! I Like It!.flac
0.026227	44235	Radoslaw Kobus - Symbiosis Synergy	Dub Techno, Ambient, Techno	M:/Volumes/Albums/Radoslaw Kobus - Symbiosis/Radoslaw Kobus - Symbiosis - 01 Synergy.wav
0.026151	19083	trommel - Unknown - A1 Fellas With An Attitude [FWA000]	House, Electro, Ghetto	M:/Volumes/Abstracted/10001-20000/Unknown - Fellas With An Attitude [FWA000].wav
0.025802	32369	Armand Van Helden - A Track Called Jack (Low Steppa Deep Vibe)	House, Deep House, Garage House	M:/Volumes/Abstracted/30001-40000/Armand Van Helden A Track Called Jack Low Steppa Deep Vibe.flac
0.025771	21451	Bucurie - The story	Deep House, Minimal, Techno	M:/Volumes/Abstracted/20001-30000/Bucurie - Origins EP - 01 Bucurie - The story -Origins EP-.flac
0.025760	3473	Friedrich Becker - Long Distance Call	Ambient, Experimental, IDM	M:/Volumes/Abstracted/00001-10000/Friedrich Becker- Long Distance Call.wav
0.025759	60423	Julian Gray feat. Pipa Moran - Touch (Dezza Extended Mix)	Progressive House, Progressive Trance, Trance	M:/Volumes/Avantgarde/MP3/Various Artists - TOUCH [2018]/02 - Julian Gray feat. Pipa Moran - Touch (Dezza Extended Mix).mp3
0.025709	60602	Poor Pay Rich - Haters	Bassline, House, Tech House	M:/Volumes/Avantgarde/MP3/Various Artists - UNDERCOVER [2019]/02 - Poor Pay Rich - Haters.mp3
0.025652	37044	Moscow Legend - Acidtrap	Dubstep, Acid, Drum n Bass	M:/Volumes/Abstracted/30001-40000/Moscow Legend - Acidtrap.flac
0.025608	25898	Kenah - Minimalista (Original Mix)	Techno, Minimal, Minimal Techno	M:/Volumes/Abstracted/20001-30000/Minimalista (Original Mix).flac
0.025579	52999	Dimension XYZ - Equilibrum	Techno, Tech House, House	M:/Volumes/Avantgarde/MP3/Various Artists - A DIFFERENT WORLD [2019]/01 - Dimension XYZ - Equilibrum.mp3
0.025573	20801	antraum - Koisuru ( ) [omakase dgtl 2025]	Deep House, Tech House, Minimal	M:/Volumes/Abstracted/20001-30000/antraum - Koisuru ( ) [omakase dgtl 2025].wav
0.025541	137	Amimam - HNEI	Tech Trance, Techno, Trance	M:/Volumes/Abstracted/00001-10000/05. Amimam HNEI.flac
0.025439	61886	Stevo Newman - Stevo Newman	Techno, Hard Techno, Acid	M:/Volumes/Avantgarde/MP3/Various Artists Pt.3 - SICK PLANET PANKOW PRESENTS SPOOKY NITRO 2K19 [2019]/01 - Stevo Newman - 808.mp3
0.025422	55622	Doubleskin - Hamburguer	House, Tech House, Progressive House	M:/Volumes/Avantgarde/MP3/Various Artists - FUTURE VISIONS [2019]/06 - Doubleskin - Hamburguer.mp3
0.025397	8476	Symbol - Придёт Весна	Hardcore Hip-Hop, Conscious, Electro	M:/Volumes/Abstracted/00001-10000/Symbol - Придёт Весна (Original Mix).wav
0.025375	1870	Cleo Sol - Why don't you (Radu Guran Edit)	Deep House, House, Dance-pop	M:/Volumes/Abstracted/00001-10000/Cleo Sol - Why don't you (Radu Guran Edit).wav
0.025315	48985	Markus Volker - Zero Level	Techno, Deep Techno, Psy-Trance	M:/Volumes/Avantgarde/MP3/Markus Volker - BAD INTENTIONS EP [2020]/04 - Markus Volker - Zero Level.mp3
0.025307	11000	Audio Werner - Es	Ambient, Experimental, Downtempo	M:/Volumes/Abstracted/10001-20000/Audio Werner - Es.flac
0.025293	25522	Martin Badder - Exquisite (Original Mix)	House, Tech House, Deep House	M:/Volumes/Abstracted/20001-30000/Martin Badder - Exquisite (Original Mix).wav
0.025169	36024	Klanglos - Letzter Funke	Techno, Progressive House, Electro House	M:/Volumes/Abstracted/30001-40000/Klanglos - Letzter Funke.flac
0.025101	39118	Tibb - Sonder Soldier EP (incl. Etzu Mahkayah Remix) Tibb - Sonder Soldier	Psy-Trance, Progressive Trance, Deep Techno	M:/Volumes/Abstracted/30001-40000/Tibb Sonder Soldier EP incl Etzu Mahkayah Remix 01 Tibb Sonder Soldier.wav
0.025083	59331	Quimui - Sidequest (Dennis Wehling Remix)	Techno, Hard Techno, Industrial	M:/Volumes/Avantgarde/MP3/Various Artists - SIDEQUEST [2018]/03 - Quimui - Sidequest (Dennis Wehling Remix).mp3
0.025078	21736	Chris Stussy - All Night Long	Bassline, House, UK Garage	M:/Volumes/Abstracted/20001-30000/Chris Stussy - All Night Long.flac
0.025067	32968	Brand New Heavies - You Can Do It (Mijangos Remix)	House, Garage House, Euro House	M:/Volumes/Abstracted/30001-40000/Brand New Heavies - You Can Do It (Mijangos Remix).flac
0.025044	56368	The Recorder - Nisme (Original Mix)	Techno, Tech House, Acid	M:/Volumes/Avantgarde/MP3/Various Artists - IZZAKKARA EP [2018]/01 - The Recorder - Nisme (Original Mix).mp3
0.025032	47212	Escu - Incauna	Techno, Minimal, Ambient	M:/Volumes/Avantgarde/MP3/Escu - ASAZISEM EP [2021]/01 - Escu - Incauna.mp3
0.025025	36452	Léon & Théo Léo - Est Ce Que Tu M'aimes ?	Minimal, Tech House, Minimal Techno	M:/Volumes/Abstracted/30001-40000/Léon & Théo Léo - Est Ce Que Tu M'aimes.wav
0.024958	61893	SOZZE - Wicked Thing (Fran Navaez Remix)	Techno, Hard Techno, Deep Techno	M:/Volumes/Avantgarde/MP3/Various Artists Pt.3 - SICK PLANET PANKOW PRESENTS SPOOKY NITRO 2K19 [2019]/05 - SOZZE - Wicked Thing (Fran Navaez Remix).mp3
0.024917	34836	Forest Drive West - Wait (Original Mix)	Techno, Dub Techno, Deep Techno	M:/Volumes/Abstracted/30001-40000/Forest Drive West - Wait (Original Mix).aiff
0.024866	14043	Hipp - 01april - 01 hipp - where s my crown	Minimal, Techno, Tech House	M:/Volumes/Abstracted/10001-20000/Hipp - 01april - 01 hipp - where s my crown.wav
0.024860	47794	Heerhorst - Controlled (Original Mix)	Techno, Hard Techno, Acid	M:/Volumes/Avantgarde/MP3/Heerhorst - APEX EP [2018]/02 - Heerhorst - Controlled (Original Mix).mp3
0.024837	5750	Melchior Productions Ltd. - Mind Diving	Ambient, Downtempo, Experimental	M:/Volumes/Abstracted/00001-10000/Melchior Productions Ltd.-Mind Diving.flac
0.024780	2673	Dolibox - La Vista Studio2 (Original Mix)	Minimal, House, Tech House	M:/Volumes/Abstracted/00001-10000/Dolibox - La Vista Studio2 (Original Mix).wav
0.024559	58865	Thomas - What I Envisioned	Minimal, Tech House, Minimal Techno	M:/Volumes/Avantgarde/MP3/Various Artists - RESONANCE TWENTY-THREE [2021]/08 - Thomas - What I Envisioned.mp3
0.024555	5517	Marc Houle - No One Knows (Original Mix)	Techno, EBM, Industrial	M:/Volumes/Abstracted/00001-10000/Marc Houle No One Knows Original Mix Items & Things.wav
0.024274	44019	Minilogue - Yesterday Bells	Techno, Electro, Experimental	M:/Volumes/Albums/minilogue - animals/1-01 Yesterday Bells.aiff
0.024204	12701	DJ Koze - Wespennest	House, Deep House, Techno	M:/Volumes/Abstracted/10001-20000/DJ Koze - Wespennest.flac
0.024167	28803	Acid Bowie - Track 7	Downtempo, Ambient, Trip Hop	M:/Volumes/Abstracted/20001-30000/Track 7.flac
0.024096	14095	Hostox - Slow down - Hostox 4am reinterpretation	Minimal, Tech House, Techno	M:/Volumes/Abstracted/10001-20000/Hostox - Slow down - Hostox 4am reinterpretation.wav
0.024067	38506	Shcaa - Faroh's Birds	Experimental, Ambient, Fusion	M:/Volumes/Abstracted/30001-40000/Shcaa - Faroh's Birds.flac
0.024059	37600	Pancratio - Groove Throtter #2	Techno, Tech House, Minimal	M:/Volumes/Abstracted/30001-40000/Pancratio - Groove Throtter #2.flac
0.023907	60115	Cosmin Horatiu - That Look	Tech House, Deep House, House	M:/Volumes/Avantgarde/MP3/Various Artists - THAT LOOK [2020]/01 - Cosmin Horatiu - That Look.mp3
0.023849	13002	DumitrEscu---Sitting-In-The-Sun- (Walking-In-The-Rain)	House, Electro, Electro House	M:/Volumes/Abstracted/10001-20000/DumitrEscu---Sitting-In-The-Sun- (Walking-In-The-Rain).wav
0.023842	25050	Lilly Palmer - Aether	Techno, Tech Trance, Hard Techno	M:/Volumes/Abstracted/20001-30000/Lilly Palmer - Aether (Original Mix).flac
0.023833	54418	Martin Eyerer, Craig Walker - Confident Journey	Tech House, House, Neo Trance	M:/Volumes/Avantgarde/MP3/Various Artists - CONFIDENT JOURNEY [2018]/01 - Martin Eyerer, Craig Walker - Confident Journey.mp3
0.023785	32686	Barkin’ Brothers feat. Johnnie Fiori - Gonna Catch You (Gordon's alternative Groove)	House, Euro House, Italodance	M:/Volumes/Abstracted/30001-40000/Barkin’ Brothers feat Johnnie Fiori Gonna Catch You Gordon's alternative.flac
0.023773	7538	Root - Revelation (Mad Dim & Kirill Golikov Remix)	Ambient, Experimental, Downtempo	M:/Volumes/Abstracted/00001-10000/Root - Revelation (Mad Dim & Kirill Golikov Remix).flac
0.023703	42844	Various Artists - Micronica Records VA L'étiquette Minimale MICR013 Saño DS	Tech House, Minimal, House	M:/Volumes/Avantgarde/HiRes/Various Artists - L'tiquette Minimale [2025]/18 Micronica Records VA L'étiquette Minimale MICR013 Saño DS.flac
0.023682	50446	Raw Main - Dunav (Original Mix)	Downtempo, Deep House, House	M:/Volumes/Avantgarde/MP3/Raw Main - DUNAV [2018]/01 - Raw Main - Dunav (Original Mix).mp3
0.023571	43293	Blu:sh - Gotta Keep On (Blush edit)	Hard House, Techno, Trance	M:/Volumes/Albums/Blu-sh - Blush Edits fundraiser/Blu-sh - Blush Edits fundraiser - 05 Gotta Keep On (Blush edit).aiff
0.023563	53964	Ayarez - They Love Me	Tech House, House, Deep House	M:/Volumes/Avantgarde/MP3/Various Artists - BREATHE EP [2019]/03 - Ayarez - They Love Me.mp3
0.023394	35268	HearThuG - I'm Lost In Tokyo (侍 Mix)	House, Tech House, Techno	M:/Volumes/Abstracted/30001-40000/HearThuG - I'm Lost In Tokyo (侍 Mix).wav
0.023381	31007	Koi - Home	Dub Techno, Techno, Ambient	M:/Volumes/Abstracted/30001-40000/04. Koi - Home.flac
0.023299	31946	Aeron Kellan - Kraken	Bassline, Electro House, House	M:/Volumes/Abstracted/30001-40000/Aeron Kellan - Kraken.flac
0.023227	32522	B1 - R.LEU - You Can Love You Can Hate	Techno, House, Bassline	M:/Volumes/Abstracted/30001-40000/B1 - R.LEU - You Can Love You Can Hate.wav
0.023103	15766	MD X-Spress - God Made Me Phunky (Original Mix)	House, Breaks, Garage House	M:/Volumes/Abstracted/10001-20000/MD X-Spress - God Made Me Phunky (Original Mix).wav
0.023097	2473	detroit grand pu bahs-sandwiches (original mix)	Electroclash, Electro, Techno	M:/Volumes/Abstracted/00001-10000/detroit grand pu bahs-sandwiches (original mix).wav
0.023070	6467	Noise At Night -you Feel	UK Garage, Breaks, Bassline	M:/Volumes/Abstracted/00001-10000/Noise At Night -you Feel.wav
0.023041	43983	Masomenos - Cleopatra (feat. San Proper)	Minimal, Tech House, Minimal Techno	M:/Volumes/Albums/Masomenos - Unidentified Aerial Phenomena/02. Masomenos - Cleopatra (feat. San Proper).flac
0.023037	45336	Arkade - Lo Fi	Techno, Hard Techno, Acid	M:/Volumes/Avantgarde/MP3/Arkade - DISCRIMINATION [2018]/02 - Arkade - Lo Fi.mp3
0.023028	30840	Reboot - BeSide (DIGITAL MASTER)	Minimal, Tech House, House	M:/Volumes/Abstracted/30001-40000/03. Reboot - BeSide (DIGITAL MASTER).flac
0.023021	2658	Dmx Krew - Good Time Girl	Synth-pop, Electro, Dance-pop	M:/Volumes/Abstracted/00001-10000/Dmx Krew Good Time Girl.flac
0.022848	30119	Abaunza & Eddivan - People's Sound	Breakbeat, Breaks, Instrumental	M:/Volumes/Abstracted/30001-40000/01. Abaunza & Eddivan People's Sound.flac
0.022813	39080	Kassa Overall, Vijay Iyer - The Score Was Made	Trap, Drum n Bass, Breakcore	M:/Volumes/Abstracted/30001-40000/The Score Was Made - Kassa Overall.flac
0.022753	25059	Liquid Earth Tha Dance Floor	House, Techno, Tech House	M:/Volumes/Abstracted/20001-30000/Liquid Earth - 2 Tha Dance Floor.wav
0.022744	5100	Untitled01	Techno, Tech House, Minimal Techno	M:/Volumes/Abstracted/00001-10000/Libe & Bogdan Andrei - Take me home.wav
0.022731	59950	Jason Rivas, Creeperfunk - Green Land	House, Tech House, Latin	M:/Volumes/Avantgarde/MP3/Various Artists - TECH HOUSE & BEATS [2018]/01 - Jason Rivas, Creeperfunk - Green Land.mp3
0.022712	15701	Mateo Dufour - Balearia	Tech House, Bassline, House	M:/Volumes/Abstracted/10001-20000/Mateo Dufour - Balearia.wav
0.022622	38295	Saav - Zapienz	Minimal, Minimal Techno, Techno	M:/Volumes/Abstracted/30001-40000/Saav - Zapienz.flac
0.022597	39122	Tiga - You Gonna Want Me	Electro, House, Electro House	M:/Volumes/Abstracted/30001-40000/Tiga - You Gonna Want Me.flac
0.022585	46849	Dolibox - La Vista Studio2	Minimal, House, Tech House	M:/Volumes/Avantgarde/MP3/Dolibox - BLAME [2021]/01 - Dolibox - La Vista Studio2.mp3
0.022523	48593	Lampe - Undecided	Deep Techno, Techno, Minimal	M:/Volumes/Avantgarde/MP3/Lampe - UNDECIDED EP [2019]/02 - Lampe - Undecided.mp3
0.022471	32898	Bob Sinclar - My Only Love	House, Garage House, Deep House	M:/Volumes/Abstracted/30001-40000/Bob Sinclar - My Only Love.flac
0.022456	8799	Acid Bowie - Track 4	Downtempo, Dub, Trip Hop	M:/Volumes/Abstracted/00001-10000/Track 4.flac
0.022429	9712	Broken English Club - Wars	Dark Ambient, Experimental, Synthwave	M:/Volumes/Abstracted/00001-10000/Wars.flac
0.022276	5935	Mija - A WOMAN COMES INTO THE ROOM	Bassline, House, Electro House	M:/Volumes/Abstracted/00001-10000/Mija - A WOMAN COMES INTO THE ROOM.flac
0.022213	57740	Dan McKie - Old Skool	Bassline, Tech House, House	M:/Volumes/Avantgarde/MP3/Various Artists - OLD SKOOL (RUNNER UP REMIXES) [2018]/03 - Dan McKie - Old Skool.mp3
0.022174	1193	Ben l'Oncle Soul I've Got You Under My Skin Illan Nicciani Edit	Deep House, Tech House, House	M:/Volumes/Abstracted/00001-10000/Ben l'Oncle Soul I've Got You Under My Skin Illan Nicciani Edit.wav
0.022130	50348	qqoma - Qqoma - Methadone (Old Fag Remix)	Techno, Hard Techno, Industrial	M:/Volumes/Avantgarde/MP3/qqoma - METHADONE [2019]/03 - qqoma - Qqoma - Methadone (Old Fag Remix).mp3
0.022043	47403	Flata - Labyrinthe (Original Mix)	Progressive House, Electro House, Progressive Trance	M:/Volumes/Avantgarde/MP3/Flata - LABYRINTHE [2018]/01 - Flata - Labyrinthe (Original Mix).mp3
0.022011	45372	Arthur Martinelli - Yeah (Original Mix)	Tech House, House, Bassline	M:/Volumes/Avantgarde/MP3/Arthur Martinelli - LOUD EP [2018]/02 - Arthur Martinelli - Yeah (Original Mix).mp3
0.021966	14028	Hermit - Delirium [ZONNA MASTER]	UK Garage, Breakbeat, Dubstep	M:/Volumes/Abstracted/10001-20000/Hermit - Delirium [ZONNA MASTER].wav
0.021852	20278	Abfein - Moringa	Minimal, Tech House, Deep House	M:/Volumes/Abstracted/20001-30000/Abfein - Moringa.flac
0.021824	6208	Munir Nadir - Poble unit	Electro, Techno, Minimal	M:/Volumes/Abstracted/00001-10000/Munir Nadir - Poble unit.flac
0.021733	11387	Blackchild (ITA) - Hypin A Minor	Tech House, Minimal, Techno	M:/Volumes/Abstracted/10001-20000/Blackchild (ITA) - Hypin A Minor.wav
0.021587	39885	Yello - Oh Yeah (Ralphi Rosario Big Room Vocal Mix)	Progressive House, Tribal House, Progressive Trance	M:/Volumes/Abstracted/30001-40000/Yello - Oh Yeah (Ralphi Rosario Big Room Vocal Mix).flac
0.021538	26479	octavesamples2 B-Delay	House, Pop Rock, Punk	M:/Volumes/Abstracted/20001-30000/octavesamples2 B-Delay.wav
0.021516	41101	Nu Zau - Nu Zau - YOUR DANCE MAKES ME	House, Tech House, Bassline	M:/Volumes/Avantgarde/HiRes/Nu Zau - BODY LANGUAGE EP [2025]/03 Nu Zau - YOUR DANCE MAKES ME.flac
0.021509	24559	Jotunn - Cuzevitall Ix Chel	Ambient, Techno, Minimal	M:/Volumes/Abstracted/20001-30000/Jotunn - Cuzevitall Ix Chel.flac
0.021464	34927	Funky Green Dogs - Fired Up!	House, Garage House, Deep House	M:/Volumes/Abstracted/30001-40000/Funky Green Dogs - Fired Up!.flac
0.021434	31068	Ket Robinson - Flavia (L'ombre Remix)	Techno, Hard Techno, Schranz	M:/Volumes/Abstracted/30001-40000/04.Flavia (L'ombre Remix).flac
0.021424	53083	The Micronauts - Acid Party (Radio Version)	Acid House, House, Acid	M:/Volumes/Avantgarde/MP3/Various Artists - ACID PARTY [2018]/05 - The Micronauts - Acid Party (Radio Version).mp3
0.021407	31566	Techno Fixx - Caution  (Stefano Noferini Remix)	Tech House, House, Progressive House	M:/Volumes/Abstracted/30001-40000/18. Techno Fixx - Caution (Stefano Noferini Remix).flac
0.021397	16290	Natebytheway - Rafelguaraf	House, Bassline, Tech House	M:/Volumes/Abstracted/10001-20000/Natebytheway - Rafelguaraf.flac
0.021346	24766	KIRIK - Madame (Original Mix)	Tech House, House, Minimal	M:/Volumes/Abstracted/20001-30000/KIRIK - Madame (Original Mix).aiff
0.021245	55362	Lonya - Allium (Original Mix)	Techno, Tech House, House	M:/Volumes/Avantgarde/MP3/Various Artists - FAUDA PETITE EP [2018]/03 - Lonya - Allium (Original Mix).mp3
0.021186	51784	The Minimal Kidz - Body Language	Tech House, Techno, Progressive House	M:/Volumes/Avantgarde/MP3/The Minimal Kidz - BODY LANGUAGE THE END OF IT ALL EP [2010]/03 - The Minimal Kidz - Body Language.mp3
0.021142	33808	Dance Reaction - Disco Train '96 (Disco Mega Blast)	Euro House, Trance, Hard House	M:/Volumes/Abstracted/30001-40000/Dance Reaction - Disco Train '96 (Disco Mega Blast).flac
0.021140	15787	Melchior & Pronsato - Candidate	Tech House, Techno, Minimal	M:/Volumes/Abstracted/10001-20000/Melchior & Pronsato - Candidate.flac
0.021067	10634	Ammo Avenue - What's That?	Tech House, House, Minimal Techno	M:/Volumes/Abstracted/10001-20000/Ammo Avenue - What's That.wav
0.021059	37724	Persound - Ipurúa	Techno, House, Tribal	M:/Volumes/Abstracted/30001-40000/Persound - Ipurúa.flac
0.021041	61869	Virus D.D.D - Mold	Techno, Hard Techno, Acid	M:/Volumes/Avantgarde/MP3/Various Artists Pt.2 - SICK PLANET PANKOW PRESENTS SPOOKY NITRO 2K19 [2019]/09 - Virus D.D.D - Mold.mp3
